state,migpuma_name,net migration,raw net migration,migpuma1,n_obs_for_median_real_wage,mean_nominal_wage,median_nominal_wage,median_real_wage,mean_real_wage,migpuma_population,top_place_population,proportion_in_named_place,n_out,n_in,n_obs_n_in,net migration (not foreign)
Illinois,"Knox, Stark, Bureau, Marshall & Woodford Counties",-4.0347545408379767e-4,-58,2501,751,95716.99773576361,77201.25,67143.26923076923,81097.96547039511,143751,143751,1,887,829,65,-4.799966608927938e-4
Michigan,St. Joseph & Branch Counties,-4.0434722578354604e-4,-41,2200,284,90257.08912985983,74995.46511627907,63461.44827586206,76941.79899497487,101398,101398,1,333,292,23,-4.0434722578354604e-4
Pennsylvania,Westmoreland County,-4.0584644348870113e-4,-144,2000,1401,109022.66346548189,93270,79068.94999999985,93410.32511961722,354814,354814,1,2864,2720,115,-4.1993833388761435e-4
Georgia,Southwest Georgia Regional Commission,-4.0709508578075024e-4,-42,800,250,89901.35032150512,75487.54545454559,62563.12903225811,74555.46796856394,103170,103170,1,806,764,27,-4.0709508578075024e-4
Missouri,"Lincoln, Warren, Audrain, Pike & Montgomery Counties",-4.1539020717586584e-4,-56,400,336,91562.58914985115,81925.9047619047,67077.78787878787,77627.12967251075,134813,134813,1,506,450,27,-4.1539020717586584e-4
Tennessee,Northwest Tennessee,-4.166995955140133e-4,-58,100,404,81724.6009771987,68882.1551724138,57669.49999999999,68191.44551376962,139189,139189,1,746,688,35,-8.908749973058216e-4
Louisiana,Regional Planning Commission 4,-4.2224932429391125e-4,-197,2390,1884,101341.98508313825,82000,66155.85714285752,84604.31895672009,466549,134536,0.28836413752896267,3879,3682,208,-6.966042152056911e-4
North Carolina,Northeast Albemarle Sound Region,-4.2347087314400654e-4,-48,700,286,85336.06230095541,76243.5857142857,61703.63636363635,67811.92535828025,113349,113349,1,591,543,32,-8.028301970021791e-4
Michigan,Eastern Upper Peninsula,-4.2519636341146637e-4,-55,200,528,80077.57081676353,70668.6666666666,56947.68518518518,68079.17864790455,129352,129352,1,597,542,38,-4.5611973529593666e-4
Pennsylvania,Philadelphia City,-4.288481621368055e-4,-586,3200,4554,97229.96532695375,75000,57709.12280701756,79427.8750877193,1366451,1366451,1,24167,23581,870,-0.0011950666361252617
New York,Erie County,-4.309501788443242e-4,-390,1200,4169,101091.93456633807,86266.96774193954,71197.05405405477,84921.00406982002,904977,904977,1,10391,10001,419,-8.143853379699152e-4
Oklahoma,"Garfield, Kay & Noble Counties",-4.328104982514456e-4,-50,1400,325,87871.3343296966,70031.26666666669,57094.5915492958,74060.97354655508,115524,115524,1,1030,980,42,-7.704026868875732e-4
Kansas,Southwest Kansas,-4.348706259887683e-4,-58,1200,425,91920.70605590062,80949.40000000002,66650.54054054055,78672.04642857143,133373,133373,1,1020,962,44,-6.373104001559536e-4
Arkansas,"Logan, Polk, Franklin, Sevier, Howard & Scott Counties",-4.368492765984003e-4,-42,1500,173,80302.22559885592,67823.40909090909,58915.18181818185,70428.8040757955,96143,96143,1,298,256,16,-4.368492765984003e-4
Washington,"Skagit, Island & San Juan Counties",-4.3893805309734514e-4,-93,10200,1311,91511.50146385406,79999.48,60888.16666666702,72320.41881240148,211875,211875,1,1939,1846,197,-6.277286135693216e-4
Iowa,"Cerro Gordo, Floyd, Kossuth, Hancock, Winnebago, Mitchell & Worth Counties",-4.5234305001000375e-4,-52,200,399,86488.42478005865,73148.50000000003,59467.272727272735,73599.9866568915,114957,114957,1,604,552,32,-4.5234305001000375e-4
Michigan,Wayne County,-4.5370760782966244e-4,-750,3200,4777,104382.21608679729,87583,72914.8795180723,87875.34130195934,1653047,1052286,0.6365735517501923,14677,13927,554,-8.674889461703145e-4
Indiana,Porter County,-4.748309175803103e-4,-78,200,578,110781.0398965963,97567.26315789479,78792.70588235295,93866.04670400689,164269,164269,1,1651,1573,67,-4.748309175803103e-4
Indiana,Elkhart County,-4.7550871679837914e-4,-92,500,442,93910.64897389062,77101.73529411772,65373.37500000005,80661.06178145482,193477,193477,1,962,870,41,-5.685430309545838e-4
Indiana,Vigo County,-4.8499833579002425e-4,-51,1700,328,92246.60550064461,70320.5882352941,60413.71428571428,79619.22432316287,105155,105155,1,998,947,37,-6.276449051400314e-4
North Carolina,Robeson County,-4.909442656737602e-4,-101,4990,506,74899.52809917355,65897,50916.87999999999,62929.319834710746,205726,107766,0.5238326706395886,543,442,27,-5.006659343009634e-4
Kentucky,Purchase Area Development District,-4.91705147939114e-4,-92,100,529,83835.64065943754,69847.55555555537,59809.878787878755,71223.75385700433,187104,187104,1,1224,1132,48,-7.963485548144347e-4
Nebraska,Northeast Nebraska,-4.954840933448947e-4,-92,200,693,85381.42207728037,69964.34285714285,57617.85365853657,73099.02776954244,185677,185677,1,1019,927,53,-4.954840933448947e-4
Georgia,Georgia Mountains Regional Commission,-4.957702144402911e-4,-63,3500,322,83630.61754149843,66740.49999999996,55025.65517241372,69652.06841633019,127075,127075,1,305,242,20,-7.554593743852056e-4
Wisconsin,East Central Wisconsin,-4.99241284626653e-4,-76,1400,578,89792.52508459614,74719.076923077,62918.72000000001,74979.3557451817,152231,152231,1,946,870,48,-4.99241284626653e-4
Alabama,Cullman & Winston Counties,-5.009251781351271e-4,-49,700,208,91672.01406764441,70966,56895.87500000006,76835.007183478,97819,97819,1,330,281,19,-5.009251781351271e-4
Washington,"Cowlitz, Pacific & Wahkiakum Counties",-5.036801143841292e-4,-62,11200,278,97210.48318042813,76878.32432432432,61662.962962962956,80907.32951070336,123094,123094,1,850,788,37,-9.017498822038442e-4
Texas,Heart of Texas COG,-5.0396386966719e-4,-78,3700,504,88213.61981308411,76269.66666666664,65627.99999999997,74820.08560747663,154773,154773,1,853,775,62,-5.168860201714769e-4
Michigan,Saginaw County,-5.081300813008131e-4,-96,1500,548,96087.19025808157,80511.02499999988,67648.88235294117,82212.86171056109,188928,188928,1,1556,1460,52,-7.621951219512195e-4
Wisconsin,"Marinette, Oconto, Door & Florence Counties",-5.090012858979854e-4,-57,1300,387,93281.41431095406,77324.37931034484,63597.36363636364,77755.12102473498,111984,111984,1,693,636,40,-6.340191455922275e-4
Virginia,Central Shenandoah Planning District Commission,-5.238926813779965e-4,-66,51110,541,88618.02730846881,73373.2631578948,60363.26086956526,73669.56954627564,125980,125980,1,1570,1504,74,-0.0012779806318463248
Ohio,Muskingum & Perry Counties,-5.309331782671352e-4,-63,3700,254,89454.84411276948,74798.26562500003,59895.12000000009,74833.58291873963,118659,118659,1,609,546,28,-8.933161412113704e-4
Massachusetts,Boston City,-5.336480983787853e-4,-387,3300,5303,125964.03091020994,99323.40425531853,75592.80769230721,100925.39275700707,725197,620592,0.8557564358374345,23147,22760,1138,-0.002673756234512829
Illinois,"Monroe, Randolph, Washington, Jefferson & Marion Counties",-5.362561473265669e-4,-82,1001,628,104584.2924395398,90013.87878787874,75588.5609756097,88558.86017844564,152912,152912,1,1075,993,59,-7.06288584283771e-4
Georgia,Middle Georgia Regional Commission,-5.383107928289744e-4,-89,1600,489,100778.38982627171,84894.14285714284,67999.74999999996,84234.89376327959,165332,165332,1,975,886,50,-6.350857668207001e-4
New York,Fulton & Montgomery Counties,-5.448601525608427e-4,-57,1600,355,93012.3542163451,80066.60000000002,67891.47368421053,78660.36982440928,104614,104614,1,546,489,30,-5.448601525608427e-4
Minnesota,"Chisago, Isanti, Pine, Mille Lacs & Kanabec Counties",-5.492708275474749e-4,-89,600,558,103247.7786192099,90000,72264.85714285714,85090.8925911902,162033,162033,1,761,672,43,-5.863003215394395e-4
Texas,Heart of Texas COG,-5.512465493257996e-4,-128,3800,815,94675.33311258278,78153.80882352943,62090.70270270271,78871.72428256071,232201,232201,1,2317,2189,130,-6.589118909909948e-4
Florida,Citrus County,-5.534789564268005e-4,-73,1701,230,87153.42177696823,66278.52173913033,55625.7323943662,73602.49767253593,131893,131893,1,842,769,30,-5.534789564268005e-4
Alabama,Tuscaloosa & Northport,-5.544483239177019e-4,-111,1590,729,92054.85989291177,77525.64655172412,65167.875,77199.40451300357,200199,102470,0.5118407184851074,2048,1937,79,-8.641401805203822e-4
California,San Bernardino County,-5.568768133108942e-4,-1086,7100,4605,102224.63932068544,90000,68421.41176470621,79375.82218482252,1950162,1950162,1,13310,12224,512,-7.117357429793013e-4
Michigan,"Iosco, Gladwin, Roscommon, Ogemaw & Arenac Counties",-5.598538873133438e-4,-61,1300,341,74280.97435141509,60828,49609.19999999998,62283.80454009434,108957,108957,1,349,288,27,-5.598538873133438e-4
Florida,Martin County,-5.655657470180908e-4,-78,8500,596,117223.57273802484,87772.54545454535,67840.37209302325,95605.54198698995,137915,137915,1,1527,1449,77,-6.235724903019977e-4
New Jersey,Essex County,-5.71834477916493e-4,-417,1300,3931,147566.7704532967,107339.65060240965,81012.5454545457,117565.16248626374,729232,729232,1,8121,7704,413,-0.0010037957741843473
Missouri,Jefferson County,-5.730396314209091e-4,-125,2000,516,98644.76086607859,91564.85185185191,74050.76190476191,82678.22678428228,218135,218135,1,1318,1193,41,-5.730396314209091e-4
Ohio,Lake County,-5.793125908111629e-4,-185,1090,1417,113168.54239880487,97887,81714.10937500001,95023.4829977947,319344,204102,0.6391289643769728,2398,2213,114,-9.519515005761811e-4
Minnesota,"Crow Wing, Morrison, Todd & Wadena Counties",-5.793477763717584e-4,-76,700,518,89626.85421377959,80837.77777777874,66781.33333333347,74530.48695914367,131182,131182,1,515,439,36,-7.013157292921285e-4
Texas,Alamo Area COG,-5.805187580123683e-4,-72,6100,256,100311.20885594831,87946.4705882353,71826.76470588235,84716.88958570885,124027,124027,1,553,481,29,-6.933974054036621e-4
California,San Francisco County,-5.818393849197697e-4,-467,7500,7412,164142.58138031757,129767,98872.952380952,132288.95393555204,802627,802627,1,26260,25793,1103,-0.0029154264683346064
Alabama,Southwest Alabama,-5.934271672628799e-4,-71,2200,221,79317.73428821981,64061.57142857145,58173.756097560974,68928.28091201403,119644,119644,1,199,128,10,-5.934271672628799e-4
Kentucky,Lake Cumberland Area Development District,-6.02879268229302e-4,-58,700,148,83896.24719101124,73162.25,59305,69738.52678338124,96205,96205,1,382,324,11,-6.02879268229302e-4
Pennsylvania,Lackawanna,-6.082230036793208e-4,-142,700,998,89964.56357330648,76200.08411214953,62199.81818181815,75213.47916317056,233467,127980,0.5481716902174611,2147,2005,93,-9.337508084654362e-4
California,Imperial County,-6.117736832064835e-4,-93,2500,260,96926.83132763975,84158.90410958904,67173.43269230767,80785.69934006211,152017,152017,1,806,713,27,-9.867317471072314e-4
Texas,Capital Area COG,-6.12724693471152e-4,-92,5100,359,92050.9200532978,87650.8108108108,70785.49999999999,75893.44170552965,150149,150149,1,852,760,38,-6.12724693471152e-4
Tennessee,"Henderson, Hardeman, McNairy, Hardin, Haywood & Decatur Counties",-6.135213736504522e-4,-77,2900,318,75384.28853575482,61823,50877.500000000065,64344.09511918275,125505,125505,1,391,314,25,-6.135213736504522e-4
Texas,South Texas Development Council,-6.149153876426603e-4,-150,6300,587,81319.69914215687,65897,52539.529411764954,64796.5006127451,243936,243936,1,1207,1057,44,-8.608815426997245e-4
Missouri,"Buchanan, Andrew & DeKalb Counties",-6.16363100395723e-4,-69,200,396,85027.23471287412,60898.23529411767,49330.68750000001,71231.95360160389,111947,111947,1,1011,942,41,-7.414222801861595e-4
South Carolina,"Cherokee, Newberry, Chester & Union Counties",-6.226239571048718e-4,-85,400,339,79080.36326385177,70255.88235294115,58164.199999999924,67195.37769463744,136519,136519,1,543,458,23,-6.665738834887451e-4
Minnesota,"Blue Earth, Nicollet & Waseca Counties",-6.236790132012058e-4,-72,2200,571,88421.27190204771,81095.1875,65161.96078431373,73674.8463162339,115444,115444,1,1611,1539,65,-0.0017497661203700495
Louisiana,Coordinating & Development Corporation 1,-6.241352671342589e-4,-143,100,776,95643.34940336991,75235.78571428577,59887.111111111815,80375.81855249745,229117,115869,0.5057197850879681,2114,1971,92,-7.288852420379107e-4
Mississippi,South Region,-6.282671907596395e-4,-78,1700,235,85096.56881099382,67538.19047619047,57760.5,73384.53774148576,124151,124151,1,406,328,13,-6.282671907596395e-4
Ohio,Licking County,-6.325654521000559e-4,-103,3800,501,106651.61620849697,91207.67307692308,73700.25,89174.97108175652,162829,162829,1,1345,1242,47,-9.887673571661068e-4
California,Butte County,-6.332265065715377e-4,-131,700,743,89715.53688001801,73175,56703.99999999982,71597.93922113004,206877,206877,1,1953,1822,110,-8.459132721375503e-4
Georgia,Northwest Georgia Regional Commission,-6.409720480450353e-4,-92,4500,415,100241.0441218332,85334.24999999993,71115.77777777774,83615.3828636493,143532,143532,1,807,715,30,-6.409720480450353e-4
Tennessee,Blount County,-6.470588235294118e-4,-77,1700,401,99298.01330550482,81091.00000000001,65121.55405405407,83593.44299504305,119000,119000,1,1037,960,44,-6.470588235294118e-4
New York,NYC-Manhattan Community District 8,-6.593617140761834e-4,-998,3800,10257,175640.29850028225,117563.15000000068,88843.72093023265,146560.07218278036,1513585,216491,0.14303194072351405,62215,61217,1880,-0.004556070521311985
Indiana,"Henry, Randolph, Jay & Blackford Counties",-6.640673174526378e-4,-70,1500,279,77182.22202643171,64441.49999999996,56342.24999999999,65043.47665198238,105411,105411,1,407,337,23,-6.640673174526378e-4
Missouri,Northeast Missouri,-6.667500104179689e-4,-80,300,445,79143.70406836337,69828.74999999996,59468.2,67635.11109047,119985,119985,1,582,502,34,-7.000875109388673e-4
Arkansas,Craighead,-6.7169965021598e-4,-188,590,759,86158.71193300768,70748.67999999983,60396.2692307692,73060.7018841591,279887,179728,0.6421448656064769,1869,1681,75,-7.252927074140635e-4
Pennsylvania,"Pike, Wayne & Susquehanna Counties",-6.756430674195261e-4,-98,500,561,95661.68250706396,81609.59615384614,68208.66666666666,79668.44901104546,145047,145047,1,950,852,48,-9.307327969554696e-4
Texas,South Plains Association of Governments,-6.767218318966281e-4,-191,500,1183,94662.2176784994,74283.24242424242,59462.75675675674,78769.90464905204,282243,282243,1,3801,3610,198,-0.0010629138720889446
New York,"Clinton, Franklin, Essex & Hamilton Counties",-6.769936890418818e-4,-118,200,762,89997.71258317608,81110.15384615386,67310.3962264151,75216.66699771576,174300,174300,1,1357,1239,79,-7.630522088353413e-4
New Jersey,Monmouth County,-6.787141154502547e-4,-414,1100,3975,153600.7974657702,127534,96089.00000000025,121838.30624438576,609977,609977,1,6994,6580,344,-9.967588941878136e-4
Wisconsin,Manitowoc & Kewaunee Counties,-6.799592024478531e-4,-68,1301,347,95429.09488233097,88410.22222222219,72780.01052631579,80343.55734030632,100006,100006,1,428,360,23,-7.299562026278424e-4
New York,Broome County,-6.849129074402059e-4,-227,2200,1546,92151.76970793487,78402,64688.25806451616,77358.1863530628,331429,121301,0.3659939232837199,2904,2677,157,-9.624987553895404e-4
Indiana,LaPorte County,-6.885512702429602e-4,-77,300,322,93754.95762368207,79999.36363636363,65565.90909090906,80018.11820762369,111829,111829,1,555,478,26,-6.885512702429602e-4
Montana,West Montana,-6.942958117779715e-4,-133,200,599,78461.69122266708,60758,46681.52631578951,63249.6899907607,191561,191561,1,2128,1995,49,-6.942958117779715e-4
New York,Wayne & Seneca Counties,-6.962410893008315e-4,-88,800,555,92986.05260430163,81305.06060605985,67604.56862745092,76877.05389997408,126393,126393,1,770,682,44,-6.962410893008315e-4
Kentucky,Buffalo Trace & Gateway Area Development Districts,-7.067988029535167e-4,-94,2700,320,82010.81534980856,65910.36363636363,57570.18749999999,69965.77880264532,132994,132994,1,736,642,33,-7.067988029535167e-4
New York,Onondaga County,-7.071480567609216e-4,-374,700,3212,105588.73877811515,87287.00000000015,71207,88407.93819018702,528885,417344,0.7891016005369788,6202,5828,319,-0.0013651360881855223
Wisconsin,West Central Wisconsin,-7.116127234364425e-4,-143,700,1026,90179.71861006627,78801.77142857159,64745.07692307698,74456.9888948594,200952,200952,1,1568,1425,102,-8.609021059755563e-4
California,Tulare County,-7.121534793134203e-4,-313,10700,727,98922.26272181179,87991.73333333334,68935.66101694915,79712.0731202099,439512,439512,1,2026,1713,77,-7.963377564207576e-4
Oklahoma,Oklahoma County,-7.160947125114741e-4,-518,1000,2350,109107.55983821437,82431,66642.29411764676,92113.47244401168,723368,723368,1,10844,10326,350,-0.0010064033797458555
Georgia,River Valley Regional Commission,-7.177094814548997e-4,-112,1800,444,92489.5938466068,80005.80645161292,65527.19354838712,78532.38907699102,156052,156052,1,801,689,51,-8.458718888575602e-4
Utah,Weber County,-7.187827457500888e-4,-166,57000,658,97021.6507656066,80808.94117647038,65635.83870967716,80903.34599528858,230946,230946,1,1544,1378,64,-7.187827457500888e-4
Alabama,"Coffee, Covington, Butler & Crenshaw Counties",-7.250554711113441e-4,-83,2300,460,89381.37589158345,83862.64705882348,70978.32,75456.43509272469,114474,114474,1,928,845,48,-0.0016685011443646593
Minnesota,Sherburne & Benton Counties,-7.325141776937618e-4,-93,1000,339,107651.26514297427,93775.66666666667,74590.14814814816,88867.31105872706,126960,126960,1,1230,1137,26,-7.325141776937618e-4
Tennessee,"Tipton, Fayette & Lauderdale Counties",-7.41475051782361e-4,-92,3100,394,110117.2992058011,88189.36842105263,68551.59999999999,92052.05334944751,124077,124077,1,593,501,41,-9.67141371890036e-4
Pennsylvania,Schuylkill County,-7.59441562036439e-4,-107,2600,464,92901.42857142857,79963.03999999988,68119.99999999991,78529.90128144281,140893,140893,1,518,411,32,-7.59441562036439e-4
Tennessee,Washington County,-7.688972867741486e-4,-94,1300,459,96654.15630505915,65843.72727272731,55997.00000000008,82983.20739994966,122253,122253,1,1743,1649,61,-0.001022469796242219
