statefip,sea,skill,hhinc,cost,costShared,incShared,stay,inMig,outMig,year,index,basePop,basePopTot,netMig,lr,lincShared
Tennessee,403,0,15320.443,2295.4705,175.60207,19585.098,121379,10172,10648,1940,16.39529854910714,132027,180563,-.0026361989,9.4746237,9.8825245
Tennessee,403,1,29810.23,4754.6694,175.60207,19585.098,41366,6854,7170,1940,16.39529854910714,48536,180563,-.0017500817,10.128851,9.8825245
Tennessee,404,1,12165.923,1615.5249,73.119164,4862.3882,8488,800,1500,1940,16.39529854910714,9988,77114,-.0090774698,9.2639189,8.4892845
Tennessee,404,0,3462.0383,1153.9474,73.119164,4862.3882,63031,3000,4095,1940,16.39529854910714,67126,77114,-.014199756,7.7441759,8.4892845
Tennessee,405,0,5214.3726,919.28577,57.875839,5817.4795,42032,1974,2414,1940,16.39529854910714,44446,49395,-.0089077838,8.3652267,8.668622
Tennessee,405,1,13363.808,1528.8616,57.875839,5817.4795,3849,400,1100,1940,16.39529854910714,4949,49395,-.014171475,9.3788118,8.668622
Tennessee,406,1,18190.057,2556.3135,101.13725,6248.5723,6787,600,1040,1940,16.39529854910714,7827,47152,-.0093315234,9.6571865,8.7401085
Tennessee,406,0,4013.7256,1532.8444,101.13725,6248.5723,35474,2300,3851,1940,16.39529854910714,39325,47152,-.03289362,7.8163691,8.7401085
Tennessee,407,1,13903.213,3451.9912,133.24481,6472.0908,13921,3088,1700,1940,16.39529854910714,15621,105107,.013205591,9.2544737,8.7752542
Tennessee,407,0,5126.5288,2074.4851,133.24481,6472.0908,84067,6600,5419,1940,16.39529854910714,89486,105107,.011236168,8.0235662,8.7752542
Tennessee,408,1,34193.004,5207.4458,221.88916,22922.68,30132,3954,5488,1940,16.39529854910714,35620,130721,-.011734916,10.274553,10.039882
Tennessee,408,0,17916.414,3167.875,221.88916,22922.68,86426,6556,8675,1940,16.39529854910714,95101,130721,-.016210096,9.5988989,10.039882
Tennessee,409,0,5032.5654,1311.6788,85.361649,6308.335,59945,2682,6872,1940,16.39529854910714,66817,76044,-.055099677,8.2217169,8.7496271
Tennessee,409,1,13989.83,2264.6965,85.361649,6308.335,8127,788,1100,1940,16.39529854910714,9227,76044,-.0041028876,9.3694897,8.7496271
Tennessee,410,1,18677.037,2613.5308,92.203911,9206.0928,2526,500,400,1940,16.39529854910714,2926,39706,.0025185111,9.6843052,9.1276207
Tennessee,410,0,8444.6777,1401.5781,92.203911,9206.0928,34872,2000,1908,1940,16.39529854910714,36780,39706,.0023170302,8.8598032,9.1276207
Tennessee,411,1,22201.021,2863.9417,110.97662,10452.841,12186,700,1887,1940,16.39529854910714,14073,92241,-.012868464,9.8697796,9.2546291
Tennessee,411,0,8128.6479,1692.121,110.97662,10452.841,72011,2832,6157,1940,16.39529854910714,78168,92241,-.036046878,8.7697439,9.2546291
Tennessee,412,0,16703.313,3618.9709,266.03906,21924.693,59443,4284,6597,1940,16.39529854910714,66040,88529,-.026127031,9.4791718,9.995369
Tennessee,412,1,32784.328,7221.8521,266.03906,21924.693,18401,1770,4088,1940,16.39529854910714,22489,88529,-.02618351,10.148881,9.995369
Tennessee,413,1,26255.068,4199.9912,149.43434,19063.805,23731,4000,4587,1940,16.39529854910714,28318,108973,-.0053866552,10.001298,9.855547
Tennessee,413,0,15499.768,1962.7161,149.43434,19063.805,75761,6234,4894,1940,16.39529854910714,80655,108973,.012296624,9.5131855,9.855547
Tennessee,414,1,26642.232,3482.6257,128.14084,11670.647,16973,1470,1700,1940,16.39529854910714,18673,146467,-.0015703196,10.050165,9.3648319
Tennessee,414,0,8984.8281,1902.59,128.14084,11670.647,122027,3820,5767,1940,16.39529854910714,127794,146467,-.013293097,8.865345,9.3648319
Texas,415,0,9904.3164,1662.4431,113.02656,11567.196,30160,6830,2378,1940,16.39529854910714,32538,43384,.10261848,9.016983,9.3559284
Texas,415,1,17020.791,2596.6987,113.02656,11567.196,9146,3974,1700,1940,16.39529854910714,10846,43384,.052415635,9.5766554,9.3559284
Texas,416,0,15238.053,1778.931,148.56491,18534.619,37765,3356,7542,1940,16.39529854910714,45307,60946,-.068683751,9.507412,9.8273954
Texas,416,1,26752.586,4767.6855,148.56491,18534.619,11139,2900,4500,1940,16.39529854910714,15639,60946,-.026252748,9.9981108,9.8273954
Texas,418,1,19300.514,3258.4788,91.09317,9292.3643,18755,4461,4378,1940,16.39529854910714,23133,118825,.00069850619,9.6829681,9.1369486
Texas,418,0,6985.4224,1118.0164,91.09317,9292.3643,85248,8040,10444,1940,16.39529854910714,95692,118825,-.020231433,8.6771679,9.1369486
Texas,420,0,13491.33,2601.9651,182.95917,16395.203,43417,10793,8386,1940,16.39529854910714,51803,79782,.030169712,9.2955418,9.7047443
Texas,420,1,20675.01,3875.2671,182.95917,16395.203,23579,5887,4400,1940,16.39529854910714,27979,79782,.018638289,9.7291193,9.7047443
Texas,421,1,20194.453,2760.8088,173.73302,13100.313,20130,9398,6056,1940,16.39529854910714,26186,81833,.04083927,9.7661572,9.4803915
Texas,421,0,9659.3057,2751.0486,173.73302,13100.313,45253,18630,10394,1940,16.39529854910714,55647,81833,.10064399,8.8404722,9.4803915
Texas,422,0,7758.4683,1735.7966,118.20925,9459.2852,138445,13432,26315,1940,16.39529854910714,164760,226610,-.056850977,8.7032862,9.1547518
Texas,422,1,13397.788,2664.6885,118.20925,9459.2852,46086,9556,15764,1940,16.39529854910714,61850,226610,-.027395085,9.2810879,9.1547518
Texas,425,0,5132.7769,1420.9784,90.324463,6436.8027,43379,6632,6432,1940,16.39529854910714,49811,64917,.003080857,8.2192717,8.7697868
Texas,425,1,10931.213,1803.8613,90.324463,6436.8027,10666,3576,4440,1940,16.39529854910714,15106,64917,-.013309303,9.119031,8.7697868
Texas,426,1,23002.824,2332.7253,103.0128,8757.9385,7425,2888,2274,1940,16.39529854910714,9699,39975,.0153596,9.9364433,9.0777159
Texas,426,0,4993.1543,1538.5844,103.0128,8757.9385,26260,4477,4016,1940,16.39529854910714,30276,39975,.011532208,8.1474533,9.0777159
Texas,427,1,23906.152,3304.4099,155.54759,18710.502,31230,9500,8674,1940,16.39529854910714,39904,111956,.0073778983,9.9331312,9.8368406
Texas,427,0,14829.804,2181.4976,155.54759,18710.502,65624,8236,6428,1940,16.39529854910714,72052,111956,.016149202,9.4452782,9.8368406
Texas,428,0,4111.2329,1531.3289,97.298035,5304.8057,25698,1487,2416,1940,16.39529854910714,28114,36689,-.025320942,7.8555074,8.5763683
Texas,428,1,9229.1621,1822.1227,97.298035,5304.8057,6975,1200,1600,1940,16.39529854910714,8575,36689,-.01090245,8.9101858,8.5763683
Texas,429,1,17632.398,2238.2188,84.737793,7188.4712,47508,7000,8758,1940,16.39529854910714,56266,300165,-.0058567789,9.6417446,8.8802338
Texas,429,0,4854.3896,1219.6971,84.737793,7188.4712,215481,13925,28418,1940,16.39529854910714,243899,300165,-.048283443,8.1982794,8.8802338
Texas,430,0,16325.052,2632.1436,223.12234,23662.35,99529,14715,12416,1940,16.39529854910714,111945,189075,.012159196,9.5246334,10.07164
Texas,430,1,32476.219,5049.4502,223.12234,23662.35,61630,15329,15500,1940,16.39529854910714,77130,189075,-.00090440299,10.219275,10.07164
Texas,431,1,16080.062,2581.887,137.90042,9844.2607,4800,1800,3964,1940,16.39529854910714,8764,32380,-.06683138,9.5103102,9.194644
Texas,431,0,7651.4185,2111.9207,137.90042,9844.2607,19352,2946,4264,1940,16.39529854910714,23616,32380,-.040704139,8.6196594,9.194644
Texas,432,1,25725.619,4941.0894,180.50743,17240.203,12541,5458,4248,1940,16.39529854910714,16789,41793,.028952217,9.9419641,9.7549992
Texas,432,0,13010.917,2003.8773,180.50743,17240.203,22108,8231,2896,1940,16.39529854910714,25004,41793,.12765296,9.3062906,9.7549992
Texas,433,1,16679.645,2206.033,64.697418,5967.0728,10561,4400,2900,1940,16.39529854910714,13461,79622,.018839015,9.5800819,8.6940117
Texas,433,0,3985.4707,863.1795,64.697418,5967.0728,58779,5171,7382,1940,16.39529854910714,66161,79622,-.027768707,8.0463228,8.6940117
Texas,434,0,4071.9751,1549.0221,107.34528,5446.2676,60034,2000,6585,1940,16.39529854910714,66619,76283,-.060105134,7.8331852,8.6026859
Texas,434,1,13433.114,3235.665,107.34528,5446.2676,8103,1000,1561,1940,16.39529854910714,9664,76283,-.0073541943,9.2298927,8.6026859
Texas,435,1,21928.91,3611.9854,139.58755,10033.109,16741,7433,3000,1940,16.39529854910714,19741,99094,.044735301,9.8155804,9.2136459
Texas,435,0,7295.6958,2073.2219,139.58755,10033.109,71975,10227,7378,1940,16.39529854910714,79353,99094,.028750479,8.5607262,9.2136459
Texas,436,1,22271.477,4391.3267,164.52963,16756.098,37231,6900,8158,1940,16.39529854910714,45389,157128,-.0080062114,9.7914467,9.7265177
Texas,436,0,13720.249,2063.0208,164.52963,16756.098,102076,5973,9663,1940,16.39529854910714,111739,157128,-.023484038,9.3636818,9.7265177
Texas,437,0,6170.4937,1360.3824,92.699348,8220.3047,248200,13637,24621,1940,16.39529854910714,272821,331484,-.033135839,8.4784756,9.0143623
Texas,437,1,16465.012,2489.1343,92.699348,8220.3047,47118,9255,11545,1940,16.39529854910714,58663,331484,-.0069083273,9.5450878,9.0143623
Texas,438,1,17659.346,2194.0439,98.759895,9304.5508,10092,1100,3755,1940,16.39529854910714,13847,88650,-.029949239,9.6463537,9.1382589
Texas,438,0,7863.1904,1565.1787,98.759895,9304.5508,68480,7970,6323,1940,16.39529854910714,74803,88650,.01857868,8.7479897,9.1382589
Texas,439,0,8322.1113,1837.4218,128.61292,10765.194,93502,13252,11358,1940,16.39529854910714,104860,130203,.014546515,8.7771988,9.2840738
Texas,439,1,20656.168,3319.9102,128.61292,10765.194,19843,8932,5500,1940,16.39529854910714,25343,130203,.026358839,9.7605553,9.2840738
Texas,440,1,31265.334,4988.4502,224.10619,22886.49,62906,19888,11751,1940,16.39529854910714,74657,237207,.034303371,10.176445,10.038302
Texas,440,0,18867.604,3092.4805,224.10619,22886.49,147509,21470,15041,1940,16.39529854910714,162550,237207,.02710291,9.6661892,10.038302
Texas,441,1,34329.914,4263.6538,170.77911,24583.049,13339,2787,2700,1940,16.39529854910714,16039,54575,.0015941365,10.311159,10.109813
Texas,441,0,19534.584,2132.0942,170.77911,24583.049,34180,4286,4356,1940,16.39529854910714,38536,54575,-.0012826385,9.764369,10.109813
Texas,442,0,7554.8735,1279.3848,101.41206,10630.42,50661,7556,2500,1940,16.39529854910714,53161,70117,.072108045,8.7444067,9.2714748
Texas,442,1,18692.654,2939.5894,101.41206,10630.42,13956,3078,3000,1940,16.39529854910714,16956,70117,.0011124264,9.6647902,9.2714748
Utah,443,1,13219.686,2013.7227,100.29111,12076.01,11648,1700,2676,1940,16.39529854910714,14324,38318,-.025471058,9.3242016,9.3989763
Utah,443,0,10920.922,1455.3959,100.29111,12076.01,22218,1970,1776,1940,16.39529854910714,23994,38318,.0050628949,9.1554117,9.3989763
Utah,444,1,24957.779,3157.5696,150.78802,18381.156,13566,2000,2578,1940,16.39529854910714,16144,43180,-.013385827,9.9896746,9.8190813
Utah,444,0,14385.781,2161.4226,150.78802,18381.156,25164,2800,1872,1940,16.39529854910714,27036,43180,.021491431,9.4111862,9.8190813
Utah,445,0,21106.791,2956.6611,228.55296,26321.475,48177,5375,6968,1940,16.39529854910714,55145,97682,-.016308021,9.8064327,10.178141
Utah,445,1,30495.109,4591.4351,228.55296,26321.475,36573,4824,5964,1940,16.39529854910714,42537,97682,-.011670522,10.16214,10.178141
Utah,446,1,11109.126,3173.9453,137.28082,11368.044,9951,1300,1499,1940,16.39529854910714,11450,40595,-.0049020816,8.9790611,9.338562
Utah,446,0,10021.352,1985.1547,137.28082,11368.044,27087,1750,2058,1940,16.39529854910714,29145,40595,-.0075871414,8.9917116,9.338562
Vermont,447,1,29454.365,4161.2173,193.61484,19671.328,12538,1400,1140,1940,16.39529854910714,13678,51203,.0050778273,10.138288,9.8869171
Vermont,447,0,15476.997,2827.4646,193.61484,19671.328,35815,2000,1710,1940,16.39529854910714,37525,51203,.0056637307,9.4453754,9.8869171
Vermont,448,1,22236.754,3584.4985,167.43835,18047.105,26862,2840,3577,1940,16.39529854910714,30439,106395,-.0069270171,9.8337221,9.8007402
Vermont,448,0,15043.799,2404.0276,167.43835,18047.105,71451,4352,4505,1940,16.39529854910714,75956,106395,-.0014380375,9.4446039,9.8007402
Virginia,449,0,13233.771,1862.6176,114.70133,13989.078,51986,5918,3298,1940,16.39529854910714,55284,60129,.043572985,9.3388348,9.546032
Virginia,449,1,25822.596,2019.0811,114.70133,13989.078,4389,1100,456,1940,16.39529854910714,4845,60129,.010710306,10.077588,9.546032
Virginia,450,1,14014.726,2789.4399,103.67543,9730.0879,8413,1300,1056,1940,16.39529854910714,9469,77891,.0031325826,9.3259239,9.1829786
Virginia,450,0,8392.9336,1573.7137,103.67543,9730.0879,65154,3556,3268,1940,16.39529854910714,68422,77891,.0036974747,8.8275003,9.1829786
Virginia,451,1,21116.945,3311.9431,115.54018,14556.835,13425,1000,1962,1940,16.39529854910714,15387,74054,-.01299052,9.7872343,9.5858164
Virginia,451,0,12086.825,1523.7302,115.54018,14556.835,55321,2574,3346,1940,16.39529854910714,58667,74054,-.010424825,9.2651215,9.5858164
Virginia,452,1,33406.301,5932.3672,229.88791,26415.6,14139,3400,1500,1940,16.39529854910714,15639,53099,.035782218,10.220993,10.18171
Virginia,452,0,22607.979,2901.7852,229.88791,26415.6,34845,2165,2615,1940,16.39529854910714,37460,53099,-.0084747355,9.8886881,10.18171
Virginia,453,0,11876.527,1915.7347,143.09352,13700.253,54606,2987,1902,1940,16.39529854910714,56508,71380,.015200336,9.2064123,9.5251694
Virginia,453,1,17726.494,3985.3904,143.09352,13700.253,13672,2100,1200,1940,16.39529854910714,14872,71380,.012608574,9.5281467,9.5251694
Virginia,454,0,10832.763,2289.5164,170.78717,12487.036,56640,2200,2300,1940,16.39529854910714,58940,73158,-.0013669045,9.0528965,9.4324465
Virginia,454,1,17913.953,5064.8359,170.78717,12487.036,11818,2356,2400,1940,16.39529854910714,14218,73158,-.00060143799,9.46103,9.4324465
Virginia,455,1,35401.266,6993.9512,283.979,33255.746,12272,15666,500,1940,16.39529854910714,12772,42668,.35544202,10.254402,10.411983
Virginia,455,0,30366.6,3792.1716,283.979,33255.746,27596,6870,2300,1940,16.39529854910714,29896,42668,.10710603,10.187705,10.411983
Virginia,456,1,26238.178,3429.8113,113.24893,12349.747,15723,2488,3487,1940,16.39529854910714,19210,116238,-.0085944356,10.034883,9.4213905
Virginia,456,0,9966.71,1623.5735,113.24893,12349.747,92767,4941,4261,1940,16.39529854910714,97028,116238,.0058500664,9.0291948,9.4213905
Virginia,457,0,21667.135,3402.6199,262.65994,26638.09,86256,5056,5576,1940,16.39529854910714,91832,132688,-.0039189677,9.8127155,10.190098
Virginia,457,1,34462.055,6287.1655,262.65994,26638.09,35878,6500,4978,1940,16.39529854910714,40856,132688,.011470517,10.246186,10.190098
Virginia,458,0,7583.5869,1264.2764,92.019714,9092.1426,92522,4943,4480,1940,16.39529854910714,97002,113032,.0040961853,8.7513657,9.1151657
Virginia,458,1,14211.422,2901.9827,92.019714,9092.1426,14730,2154,1300,1940,16.39529854910714,16030,113032,.0075553823,9.3333931,9.1151657
Virginia,459,0,8292.8711,1226.5441,92.277786,10157.937,46234,2975,2158,1940,16.39529854910714,48392,57670,.014166811,8.8630962,9.2260103
Virginia,459,1,24098.465,3899.4021,92.277786,10157.937,7678,700,1600,1940,16.39529854910714,9278,57670,-.015606035,9.9133911,9.2260103
Virginia,460,0,22480.047,2813.9783,208.6035,27085.66,19340,2878,1636,1940,16.39529854910714,20976,31838,.039009988,9.8866501,10.206759
Virginia,460,1,33709.773,4907.5737,208.6035,27085.66,9004,2300,1858,1940,16.39529854910714,10862,31838,.013882781,10.268207,10.206759
Virginia,461,1,22835.131,3322.5925,94.546753,10287.561,10279,800,1100,1940,16.39529854910714,11379,74778,-.004011875,9.8788128,9.2386904
Virginia,461,0,7781.3608,1252.6841,94.546753,10287.561,61379,2700,2020,1940,16.39529854910714,63399,74778,.0090935836,8.7839594,9.2386904
Virginia,462,1,35155.719,5002.0654,208.92871,22853.346,26013,4000,4559,1940,16.39529854910714,30572,119150,-.0046915654,10.314061,10.036853
Virginia,462,0,18934.033,3032.4133,208.92871,22853.346,81491,7176,7087,1940,16.39529854910714,88578,119150,.00074695761,9.6741762,10.036853
Washington,464,1,23150.496,2811.4592,141.87671,20318.596,12876,3800,1900,1940,16.39529854910714,14776,53482,.03552597,9.9202976,9.9192915
Washington,464,0,18728.223,2116.6118,141.87671,20318.596,35706,6236,3000,1940,16.39529854910714,38706,53482,.06050634,9.7178574,9.9192915
Washington,465,0,12900.12,1900.4915,133.9679,14755.438,45974,5840,3988,1940,16.39529854910714,49962,70538,.026255352,9.3056164,9.5993671
Washington,465,1,18225.248,3079.2712,133.9679,14755.438,17088,2600,3488,1940,16.39529854910714,20576,70538,-.012588959,9.6254902,9.5993671
Washington,466,0,26121.717,2856.7898,184.98167,26781.174,9700,3863,1800,1940,16.39529854910714,11500,16500,.12503031,10.054702,10.195455
Washington,466,1,28759.539,3560.9495,184.98167,26781.174,4100,2963,900,1940,16.39529854910714,5000,16500,.12503031,10.134543,10.195455
Washington,467,1,26561.635,4778.9834,225.42409,24541.432,91953,16788,17570,1940,16.39529854910714,109523,249026,-.0031402344,9.9888687,10.108118
Washington,467,0,20705.414,2822.5344,225.42409,24541.432,125948,17290,13555,1940,16.39529854910714,139503,249026,.014998434,9.7915993,10.108118
Washington,468,0,19502.895,2415.5005,182.22249,22290.984,52414,3970,4800,1940,16.39529854910714,57214,83684,-.0099182641,9.7460966,10.011937
Washington,468,1,27406.291,4378.6875,182.22249,22290.984,22570,4164,3900,1940,16.39529854910714,26470,83684,.0031547248,10.044449,10.011937
Washington,469,0,17242.92,2065.3274,131.48235,19428.037,32864,9115,2787,1940,16.39529854910714,35651,50038,.12646389,9.6275759,9.8744726
Washington,469,1,26340,2681.9658,131.48235,19428.037,11400,4687,2987,1940,16.39529854910714,14387,50038,.033974178,10.071458,9.8744726
Washington,470,0,12865.512,1757.6599,119.93762,15615.867,13491,3877,1500,1940,16.39529854910714,14991,19891,.11950129,9.3154078,9.6560431
Washington,470,1,24410.551,2103.7217,119.93762,15615.867,3900,1487,1000,1940,16.39529854910714,4900,19891,.024483435,10.012649,9.6560431
Washington,471,0,13885.736,1514.2426,103.35838,14364.928,21228,5688,2478,1940,16.39529854910714,23706,33371,.096191302,9.4231501,9.5725451
Washington,471,1,15469.212,2338.4912,103.35838,14364.928,8287,4274,1378,1940,16.39529854910714,9665,33371,.086781934,9.4827099,9.5725451
Washington,473,0,11253.11,2197.8994,144.36699,13131.159,37170,6032,4822,1940,16.39529854910714,41992,61399,.019707162,9.1110954,9.4827433
Washington,473,1,17972.773,2810.979,144.36699,13131.159,16242,3700,3165,1940,16.39529854910714,19407,61399,.0087134968,9.6265345,9.4827433
Washington,474,1,15364.096,2034.5289,147.27612,12888.225,3464,900,2378,1940,16.39529854910714,5842,17504,-.08443784,9.4977398,9.4640694
Washington,474,0,11690.163,2594.4812,147.27612,12888.225,8074,1900,3588,1940,16.39529854910714,11662,17504,-.0964351,9.1155548,9.4640694
Washington,475,0,13883.872,2243.603,159.64911,16352.928,17446,2648,4517,1940,16.39529854910714,21963,35989,-.051932536,9.3622255,9.7021618
Washington,475,1,20541.67,3376.6116,159.64911,16352.928,9926,2478,4100,1940,16.39529854910714,14026,35989,-.045069326,9.7506313,9.7021618
Washington,476,1,27122.326,3637.7292,188.56364,22520.143,25609,5730,8328,1940,16.39529854910714,33937,81152,-.032013997,10.0641,10.022165
Washington,476,0,19141.004,2792.1685,188.56364,22520.143,41775,7614,5440,1940,16.39529854910714,47215,81152,.026789235,9.7019119,10.022165
West Virginia,477,1,20869.395,3639.1492,144.67896,17809.643,8274,600,1787,1940,16.39529854910714,10061,48280,-.02458575,9.7544212,9.7874956
West Virginia,477,0,15602.804,2067.1692,144.67896,17809.643,34623,1476,3596,1940,16.39529854910714,38219,48280,-.043910522,9.5130816,9.7874956
West Virginia,478,1,26488.301,4928.4126,241.71149,23500.092,15090,2177,1900,1940,16.39529854910714,16990,79215,.0034968124,9.97859,10.064759
West Virginia,478,0,22112.861,3764.9819,241.71149,23500.092,59310,1900,2915,1940,16.39529854910714,62225,79215,-.01281323,9.8172693,10.064759
West Virginia,479,1,14015.392,2171.1941,152.16306,10319.079,2682,600,300,1940,16.39529854910714,2982,29412,.010199918,9.3795929,9.2417498
West Virginia,479,0,8354.5195,2539.2317,152.16306,10319.079,24856,1256,1574,1940,16.39529854910714,26430,29412,-.010811914,8.6682453,9.2417498
West Virginia,480,1,28592.412,4338.9287,187.25514,19905.801,12329,700,588,1940,16.39529854910714,12917,58096,.0019278436,10.096315,9.8987665
West Virginia,480,0,16698.68,2715.5247,187.25514,19905.801,43560,2561,1619,1940,16.39529854910714,45179,58096,.016214542,9.5456085,9.8987665
West Virginia,481,1,19021.373,3022.6255,127.84361,10135.8,10129,1400,1400,1940,16.39529854910714,11529,75346,0,9.6802654,9.2238293
West Virginia,481,0,8126.6577,1960.4346,127.84361,10135.8,59054,1878,4763,1940,16.39529854910714,63817,75346,-.038290024,8.7268419,9.2238293
West Virginia,482,1,24217.563,3680.2913,198.81439,17383.4,27312,2164,4000,1940,16.39529854910714,31312,124061,-.014799171,9.9299965,9.7632713
West Virginia,482,0,14297.648,3117.6929,198.81439,17383.4,87951,3932,4798,1940,16.39529854910714,92749,124061,-.0069804369,9.3218775,9.7632713
West Virginia,483,0,17869.201,2045.4362,144.80176,20256.783,130501,6446,9369,1940,16.39529854910714,139870,165341,-.017678617,9.6692686,9.9162455
West Virginia,483,1,29778.795,4030.8428,144.80176,20256.783,23013,3288,2458,1940,16.39529854910714,25471,165341,.0050199283,10.156111,9.9162455
West Virginia,484,0,20606.543,2751.1384,210.67035,24463.824,76747,8558,6132,1940,16.39529854910714,82879,111807,.021698104,9.790062,10.104951
West Virginia,484,1,31831.717,5401.646,210.67035,24463.824,25128,4028,3800,1940,16.39529854910714,28928,111807,.0020392283,10.182258,10.104951
West Virginia,485,0,9764.5166,1980.8882,131.59351,12522.731,81163,4701,2654,1940,16.39529854910714,83817,99079,.020660281,8.9597778,9.4353008
West Virginia,485,1,24173.891,3270.053,131.59351,12522.731,13874,800,1388,1940,16.39529854910714,15262,99079,-.005934658,9.9476881,9.4353008
Wisconsin,487,1,18327.602,2980.7656,108.61227,12889.83,14917,2900,3300,1940,16.39529854910714,18217,93950,-.004257584,9.6386642,9.4641943
Wisconsin,487,0,10123.793,1491.8892,108.61227,12889.83,70177,6931,5556,1940,16.39529854910714,75733,93950,.014635445,9.06322,9.4641943
Wisconsin,488,1,30640.578,5461.2178,236.81351,23576.609,20129,3177,3300,1940,16.39529854910714,23429,100944,-.0012184974,10.13378,10.06801
Wisconsin,488,0,20838.328,3458.0229,236.81351,23576.609,73512,4654,4003,1940,16.39529854910714,77515,100944,.0064491201,9.763093,10.06801
Wisconsin,489,0,6347.5991,2383.615,150.99609,8871.0986,62372,2500,3554,1940,16.39529854910714,65926,84226,-.01251395,8.2850046,9.0905542
Wisconsin,489,1,18225.469,3125.8877,150.99609,8871.0986,16100,2646,2200,1940,16.39529854910714,18300,84226,.0052952771,9.6224222,9.0905542
Wisconsin,490,0,10698.11,2009.4437,138.5981,13083.248,58202,2277,3071,1940,16.39529854910714,61273,79944,-.0099319527,9.0697746,9.4790878
Wisconsin,490,1,22532.895,3432.6428,138.5981,13083.248,14683,2500,3988,1940,16.39529854910714,18671,79944,-.018613029,9.8574572,9.4790878
Wisconsin,491,1,11970.755,2487.7134,158.61104,7857.4136,11452,700,1775,1940,16.39529854910714,13227,58194,-.018472694,9.1572599,8.9692125
Wisconsin,491,0,6110.0278,2617.959,158.61104,7857.4136,42193,2033,2774,1940,16.39529854910714,44967,58194,-.012733271,8.1582499,8.9692125
Wisconsin,492,0,11281.448,2114.2361,154.91125,13638.007,82797,6039,5346,1940,16.39529854910714,88143,112309,.0061704763,9.1233883,9.5206156
Wisconsin,492,1,21684.832,4333.6304,154.91125,13638.007,20866,3800,3300,1940,16.39529854910714,24166,112309,.0044520032,9.7614174,9.5206156
Wisconsin,493,0,8567.167,1527.4713,99.199028,9491.21,32384,2743,3370,1940,16.39529854910714,35754,44828,-.013986794,8.8593206,9.1581211
Wisconsin,493,1,13072.143,2169.6914,99.199028,9491.21,7074,1600,2000,1940,16.39529854910714,9074,44828,-.0089229941,9.2967434,9.1581211
Wisconsin,494,0,7624.1611,2097.2385,130.00084,9432.1943,60464,2376,3086,1940,16.39529854910714,63550,77985,-.0091043152,8.6173868,9.1518841
Wisconsin,494,1,18395.77,2395.9961,130.00084,9432.1943,12757,1500,1678,1940,16.39529854910714,14435,77985,-.0022824903,9.6803303,9.1518841
Wisconsin,495,0,16982.309,3243.6694,209.61362,19558.756,163927,5283,5677,1940,16.39529854910714,169604,215773,-.0018259931,9.5279675,9.8811779
Wisconsin,495,1,27252.207,4344.9268,209.61362,19558.756,41469,5100,4700,1940,16.39529854910714,46169,215773,.0018538,10.03921,9.8811779
Wisconsin,496,1,21815.357,4093.4719,216.0343,16075.866,39858,6749,4800,1940,16.39529854910714,44658,169938,.011468888,9.7825556,9.6850748
Wisconsin,496,0,13124.882,3391.457,216.0343,16075.866,118453,9278,6827,1940,16.39529854910714,125280,169938,.014422907,9.183321,9.6850748
Wisconsin,497,1,36299.191,6539.4795,288.78433,24616.26,22202,6256,6748,1940,16.39529854910714,28950,64292,-.0076525849,10.300911,10.111162
Wisconsin,497,0,15559.302,3300.0432,288.78433,24616.26,33365,3441,1977,1940,16.39529854910714,35342,64292,.022771107,9.4140368,10.111162
Wisconsin,498,1,32173.297,6684.2173,328.22092,28691.084,93314,12278,11920,1940,16.39529854910714,105234,403418,.000887417,10.146006,10.264341
Wisconsin,498,0,25676.545,4862.9531,328.22092,28691.084,285930,9578,12254,1940,16.39529854910714,298184,403418,-.0066333185,9.9433613,10.264341
Wyoming,500,0,18324.555,2466.6143,166.62859,22037.602,25138,2000,3154,1940,16.39529854910714,28292,44716,-.025807317,9.6714258,10.000505
Wyoming,500,1,25320.527,3249.146,166.62859,22037.602,13084,3100,3340,1940,16.39529854910714,16424,44716,-.0053672064,10.002037,10.000505
Wyoming,501,1,24143.063,3242.3342,166.39447,14720.253,7300,2802,1800,1940,16.39529854910714,9100,29888,.033525161,9.9475393,9.5969791
Wyoming,501,0,11171.631,2641.7478,166.39447,14720.253,17701,2774,3087,1940,16.39529854910714,20788,29888,-.010472431,9.0513306,9.5969791
Wyoming,502,0,13789.41,2940.0325,179.50929,16435.215,23628,3028,4975,1940,16.39529854910714,28603,39052,-.049856603,9.2918634,9.7071819
Wyoming,502,1,26951.41,3251.5977,179.50929,16435.215,7687,4500,2762,1940,16.39529854910714,10449,39052,.044504762,10.073222,9.7071819
